row_index,entry,name,InChIKey,conf_id,boltzmann_weight,cache_file
107,b13,"24-nor-5β-chol-22-ene-3,6-dione (trans-3ol to trans-6ol)",GQPXPLNWQRGXOX-CNBRFADUSA-N,2155,0.1554451040328093,GQPXPLNWQRGXOX-CNBRFADUSA-N_conf2155.npy
107,b13,"24-nor-5β-chol-22-ene-3,6-dione (trans-3ol to trans-6ol)",GQPXPLNWQRGXOX-CNBRFADUSA-N,673,0.0683616150816029,GQPXPLNWQRGXOX-CNBRFADUSA-N_conf673.npy
107,b13,"24-nor-5β-chol-22-ene-3,6-dione (trans-3ol to trans-6ol)",GQPXPLNWQRGXOX-CNBRFADUSA-N,1257,0.0128927974425559,GQPXPLNWQRGXOX-CNBRFADUSA-N_conf1257.npy
107,b13,"24-nor-5β-chol-22-ene-3,6-dione (trans-3ol to trans-6ol)",GQPXPLNWQRGXOX-CNBRFADUSA-N,1001,0.0002905547560728,GQPXPLNWQRGXOX-CNBRFADUSA-N_conf1001.npy
108,b14,"24-nor-5β-chol-22-ene-3,6-dione (trans-3ol to cis-6ol)",GQPXPLNWQRGXOX-RQSFXVAFSA-N,3249,0.763009928686959,GQPXPLNWQRGXOX-RQSFXVAFSA-N_conf3249.npy
108,b14,"24-nor-5β-chol-22-ene-3,6-dione (trans-3ol to cis-6ol)",GQPXPLNWQRGXOX-RQSFXVAFSA-N,2241,0.1554451040328093,GQPXPLNWQRGXOX-RQSFXVAFSA-N_conf2241.npy
108,b14,"24-nor-5β-chol-22-ene-3,6-dione (trans-3ol to cis-6ol)",GQPXPLNWQRGXOX-RQSFXVAFSA-N,1230,0.0683616150816029,GQPXPLNWQRGXOX-RQSFXVAFSA-N_conf1230.npy
108,b14,"24-nor-5β-chol-22-ene-3,6-dione (trans-3ol to cis-6ol)",GQPXPLNWQRGXOX-RQSFXVAFSA-N,1128,0.0128927974425559,GQPXPLNWQRGXOX-RQSFXVAFSA-N_conf1128.npy
108,b14,"24-nor-5β-chol-22-ene-3,6-dione (trans-3ol to cis-6ol)",GQPXPLNWQRGXOX-RQSFXVAFSA-N,2982,0.0002905547560728,GQPXPLNWQRGXOX-RQSFXVAFSA-N_conf2982.npy
109,b23,"24-nor-5β-chol-22-ene-3,6-dione (cis-3ol to trans-6ol)",GQPXPLNWQRGXOX-BJCYANKKSA-N,2407,0.9207098902116202,GQPXPLNWQRGXOX-BJCYANKKSA-N_conf2407.npy
109,b23,"24-nor-5β-chol-22-ene-3,6-dione (cis-3ol to trans-6ol)",GQPXPLNWQRGXOX-BJCYANKKSA-N,1133,0.0653675823495644,GQPXPLNWQRGXOX-BJCYANKKSA-N_conf1133.npy
109,b23,"24-nor-5β-chol-22-ene-3,6-dione (cis-3ol to trans-6ol)",GQPXPLNWQRGXOX-BJCYANKKSA-N,208,0.0108533800616772,GQPXPLNWQRGXOX-BJCYANKKSA-N_conf208.npy
109,b23,"24-nor-5β-chol-22-ene-3,6-dione (cis-3ol to trans-6ol)",GQPXPLNWQRGXOX-BJCYANKKSA-N,3121,0.0022154083900034,GQPXPLNWQRGXOX-BJCYANKKSA-N_conf3121.npy
109,b23,"24-nor-5β-chol-22-ene-3,6-dione (cis-3ol to trans-6ol)",GQPXPLNWQRGXOX-BJCYANKKSA-N,2801,0.0008537389871347,GQPXPLNWQRGXOX-BJCYANKKSA-N_conf2801.npy
110,b24,"24-nor-5β-chol-22-ene-3,6-dione (cis-3ol to cis-6ol)",GQPXPLNWQRGXOX-DVSYPHBRSA-N,2830,0.9207089151607896,GQPXPLNWQRGXOX-DVSYPHBRSA-N_conf2830.npy
110,b24,"24-nor-5β-chol-22-ene-3,6-dione (cis-3ol to cis-6ol)",GQPXPLNWQRGXOX-DVSYPHBRSA-N,266,0.0653675131239417,GQPXPLNWQRGXOX-DVSYPHBRSA-N_conf266.npy
110,b24,"24-nor-5β-chol-22-ene-3,6-dione (cis-3ol to cis-6ol)",GQPXPLNWQRGXOX-DVSYPHBRSA-N,1707,0.0108544275884209,GQPXPLNWQRGXOX-DVSYPHBRSA-N_conf1707.npy
110,b24,"24-nor-5β-chol-22-ene-3,6-dione (cis-3ol to cis-6ol)",GQPXPLNWQRGXOX-DVSYPHBRSA-N,2567,0.00221540604384,GQPXPLNWQRGXOX-DVSYPHBRSA-N_conf2567.npy
110,b24,"24-nor-5β-chol-22-ene-3,6-dione (cis-3ol to cis-6ol)",GQPXPLNWQRGXOX-DVSYPHBRSA-N,2854,0.0008537380830074,GQPXPLNWQRGXOX-DVSYPHBRSA-N_conf2854.npy
111,b31,"24-nor-5β-chol-22-ene-3,6-dione (trans-6ol to trans-3ol)",MTFFDDCFMIWJPC-NOGVDBCPSA-N,519,0.931172500155106,MTFFDDCFMIWJPC-NOGVDBCPSA-N_conf519.npy
111,b31,"24-nor-5β-chol-22-ene-3,6-dione (trans-6ol to trans-3ol)",MTFFDDCFMIWJPC-NOGVDBCPSA-N,3533,0.0667696288572525,MTFFDDCFMIWJPC-NOGVDBCPSA-N_conf3533.npy
111,b31,"24-nor-5β-chol-22-ene-3,6-dione (trans-6ol to trans-3ol)",MTFFDDCFMIWJPC-NOGVDBCPSA-N,3092,0.0020578709876414,MTFFDDCFMIWJPC-NOGVDBCPSA-N_conf3092.npy
112,b32,"24-nor-5β-chol-22-ene-3,6-dione (trans-6ol to cis-3ol)",MTFFDDCFMIWJPC-XNVXNBRISA-N,1733,0.9308942114274416,MTFFDDCFMIWJPC-XNVXNBRISA-N_conf1733.npy
112,b32,"24-nor-5β-chol-22-ene-3,6-dione (trans-6ol to cis-3ol)",MTFFDDCFMIWJPC-XNVXNBRISA-N,62,0.0670395970400745,MTFFDDCFMIWJPC-XNVXNBRISA-N_conf62.npy
112,b32,"24-nor-5β-chol-22-ene-3,6-dione (trans-6ol to cis-3ol)",MTFFDDCFMIWJPC-XNVXNBRISA-N,3186,0.0020661915324838,MTFFDDCFMIWJPC-XNVXNBRISA-N_conf3186.npy
113,b41,"24-nor-5β-chol-22-ene-3,6-dione (cis-6ol to trans-3ol)",MTFFDDCFMIWJPC-XIEGWDQJSA-N,973,0.9254134257546262,MTFFDDCFMIWJPC-XIEGWDQJSA-N_conf973.npy
113,b41,"24-nor-5β-chol-22-ene-3,6-dione (cis-6ol to trans-3ol)",MTFFDDCFMIWJPC-XIEGWDQJSA-N,2785,0.0724892829196845,MTFFDDCFMIWJPC-XIEGWDQJSA-N_conf2785.npy
113,b41,"24-nor-5β-chol-22-ene-3,6-dione (cis-6ol to trans-3ol)",MTFFDDCFMIWJPC-XIEGWDQJSA-N,436,0.002025403893581,MTFFDDCFMIWJPC-XIEGWDQJSA-N_conf436.npy
113,b41,"24-nor-5β-chol-22-ene-3,6-dione (cis-6ol to trans-3ol)",MTFFDDCFMIWJPC-XIEGWDQJSA-N,206,7.188743210829738e-05,MTFFDDCFMIWJPC-XIEGWDQJSA-N_conf206.npy
114,b42,"24-nor-5β-chol-22-ene-3,6-dione (cis-6ol to cis-3ol)",MTFFDDCFMIWJPC-CMOIDRFCSA-N,2647,0.9254134257546262,MTFFDDCFMIWJPC-CMOIDRFCSA-N_conf2647.npy
114,b42,"24-nor-5β-chol-22-ene-3,6-dione (cis-6ol to cis-3ol)",MTFFDDCFMIWJPC-CMOIDRFCSA-N,30,0.0724892829196845,MTFFDDCFMIWJPC-CMOIDRFCSA-N_conf30.npy
114,b42,"24-nor-5β-chol-22-ene-3,6-dione (cis-6ol to cis-3ol)",MTFFDDCFMIWJPC-CMOIDRFCSA-N,1759,0.002025403893581,MTFFDDCFMIWJPC-CMOIDRFCSA-N_conf1759.npy
114,b42,"24-nor-5β-chol-22-ene-3,6-dione (cis-6ol to cis-3ol)",MTFFDDCFMIWJPC-CMOIDRFCSA-N,2897,7.188743210829738e-05,MTFFDDCFMIWJPC-CMOIDRFCSA-N_conf2897.npy
115,c1,"4-benzoyl-3-phenyl-3,4-dihydronaphthalen-1(2H)-one  (diketone to trans-1ol)",JZYUFCHBGFELAZ-DVPIJTCCSA-N,428,1.0,JZYUFCHBGFELAZ-DVPIJTCCSA-N_conf428.npy
116,c2,"4-benzoyl-3-phenyl-3,4-dihydronaphthalen-1(2H)-one  (diketone to cis-1ol)",JZYUFCHBGFELAZ-LRLPPDEGSA-N,708,1.0,JZYUFCHBGFELAZ-LRLPPDEGSA-N_conf708.npy
117,c3,"4-benzoyl-3-phenyl-3,4-dihydronaphthalen-1(2H)-one  (diketone to trans-methanol)",JZYUFCHBGFELAZ-BROKRERSSA-N,1183,1.0,JZYUFCHBGFELAZ-BROKRERSSA-N_conf1183.npy
118,c4,"4-benzoyl-3-phenyl-3,4-dihydronaphthalen-1(2H)-one  (diketone to cis-methanol)",JZYUFCHBGFELAZ-OYPDEIEDSA-N,1072,1.0,JZYUFCHBGFELAZ-OYPDEIEDSA-N_conf1072.npy
119,c13,"4-benzoyl-3-phenyl-3,4-dihydronaphthalen-1(2H)-one (trans-1ol to trans-methanol)",CPGUTDZBKMREHK-QFFGSERESA-N,1681,0.4957421893190253,CPGUTDZBKMREHK-QFFGSERESA-N_conf1681.npy
119,c13,"4-benzoyl-3-phenyl-3,4-dihydronaphthalen-1(2H)-one (trans-1ol to trans-methanol)",CPGUTDZBKMREHK-QFFGSERESA-N,909,0.4952174192968076,CPGUTDZBKMREHK-QFFGSERESA-N_conf909.npy
119,c13,"4-benzoyl-3-phenyl-3,4-dihydronaphthalen-1(2H)-one (trans-1ol to trans-methanol)",CPGUTDZBKMREHK-QFFGSERESA-N,1628,0.0063191970683605,CPGUTDZBKMREHK-QFFGSERESA-N_conf1628.npy
119,c13,"4-benzoyl-3-phenyl-3,4-dihydronaphthalen-1(2H)-one (trans-1ol to trans-methanol)",CPGUTDZBKMREHK-QFFGSERESA-N,1660,0.0027211943158063,CPGUTDZBKMREHK-QFFGSERESA-N_conf1660.npy
120,c14,"4-benzoyl-3-phenyl-3,4-dihydronaphthalen-1(2H)-one (trans-1ol to cis-methanol)",CPGUTDZBKMREHK-PSJJKCFBSA-N,1689,0.4957421893190255,CPGUTDZBKMREHK-PSJJKCFBSA-N_conf1689.npy
120,c14,"4-benzoyl-3-phenyl-3,4-dihydronaphthalen-1(2H)-one (trans-1ol to cis-methanol)",CPGUTDZBKMREHK-PSJJKCFBSA-N,1876,0.4952174192968077,CPGUTDZBKMREHK-PSJJKCFBSA-N_conf1876.npy
120,c14,"4-benzoyl-3-phenyl-3,4-dihydronaphthalen-1(2H)-one (trans-1ol to cis-methanol)",CPGUTDZBKMREHK-PSJJKCFBSA-N,853,0.0063191970683605,CPGUTDZBKMREHK-PSJJKCFBSA-N_conf853.npy
120,c14,"4-benzoyl-3-phenyl-3,4-dihydronaphthalen-1(2H)-one (trans-1ol to cis-methanol)",CPGUTDZBKMREHK-PSJJKCFBSA-N,183,0.0027211943158063,CPGUTDZBKMREHK-PSJJKCFBSA-N_conf183.npy
121,c23,"4-benzoyl-3-phenyl-3,4-dihydronaphthalen-1(2H)-one (cis-1ol to trans-methanol)",CPGUTDZBKMREHK-VNSKILTCSA-N,842,0.5,CPGUTDZBKMREHK-VNSKILTCSA-N_conf842.npy
121,c23,"4-benzoyl-3-phenyl-3,4-dihydronaphthalen-1(2H)-one (cis-1ol to trans-methanol)",CPGUTDZBKMREHK-VNSKILTCSA-N,860,0.5,CPGUTDZBKMREHK-VNSKILTCSA-N_conf860.npy
122,c24,"4-benzoyl-3-phenyl-3,4-dihydronaphthalen-1(2H)-one (cis-1ol to cis-methanol)",CPGUTDZBKMREHK-WPLBZINNSA-N,1796,0.5002647785938485,CPGUTDZBKMREHK-WPLBZINNSA-N_conf1796.npy
122,c24,"4-benzoyl-3-phenyl-3,4-dihydronaphthalen-1(2H)-one (cis-1ol to cis-methanol)",CPGUTDZBKMREHK-WPLBZINNSA-N,1006,0.4997352214061514,CPGUTDZBKMREHK-WPLBZINNSA-N_conf1006.npy
123,c31,"4-benzoyl-3-phenyl-3,4-dihydronaphthalen-1(2H)-one (trans-methanol to trans-1ol)",DLDDAANYSAREPT-WWFPUDJXSA-N,538,0.9441064988942864,DLDDAANYSAREPT-WWFPUDJXSA-N_conf538.npy
123,c31,"4-benzoyl-3-phenyl-3,4-dihydronaphthalen-1(2H)-one (trans-methanol to trans-1ol)",DLDDAANYSAREPT-WWFPUDJXSA-N,2012,0.0279467580033402,DLDDAANYSAREPT-WWFPUDJXSA-N_conf2012.npy
123,c31,"4-benzoyl-3-phenyl-3,4-dihydronaphthalen-1(2H)-one (trans-methanol to trans-1ol)",DLDDAANYSAREPT-WWFPUDJXSA-N,1427,0.0279467431023732,DLDDAANYSAREPT-WWFPUDJXSA-N_conf1427.npy
124,c32,"4-benzoyl-3-phenyl-3,4-dihydronaphthalen-1(2H)-one (trans-methanol to cis-1ol)",DLDDAANYSAREPT-RZXYCCSUSA-N,1165,0.9441064988942864,DLDDAANYSAREPT-RZXYCCSUSA-N_conf1165.npy
124,c32,"4-benzoyl-3-phenyl-3,4-dihydronaphthalen-1(2H)-one (trans-methanol to cis-1ol)",DLDDAANYSAREPT-RZXYCCSUSA-N,1312,0.0279467580033402,DLDDAANYSAREPT-RZXYCCSUSA-N_conf1312.npy
124,c32,"4-benzoyl-3-phenyl-3,4-dihydronaphthalen-1(2H)-one (trans-methanol to cis-1ol)",DLDDAANYSAREPT-RZXYCCSUSA-N,434,0.0279467431023732,DLDDAANYSAREPT-RZXYCCSUSA-N_conf434.npy
125,c41,"4-benzoyl-3-phenyl-3,4-dihydronaphthalen-1(2H)-one (cis-methanol to trans-1ol)",DLDDAANYSAREPT-ZAXYEOTCSA-N,829,0.9902166880326196,DLDDAANYSAREPT-ZAXYEOTCSA-N_conf829.npy
125,c41,"4-benzoyl-3-phenyl-3,4-dihydronaphthalen-1(2H)-one (cis-methanol to trans-1ol)",DLDDAANYSAREPT-ZAXYEOTCSA-N,1925,0.0074689647438421,DLDDAANYSAREPT-ZAXYEOTCSA-N_conf1925.npy
125,c41,"4-benzoyl-3-phenyl-3,4-dihydronaphthalen-1(2H)-one (cis-methanol to trans-1ol)",DLDDAANYSAREPT-ZAXYEOTCSA-N,1724,0.0023143472235383,DLDDAANYSAREPT-ZAXYEOTCSA-N_conf1724.npy
126,c42,"4-benzoyl-3-phenyl-3,4-dihydronaphthalen-1(2H)-one (cis-methanol to cis-1ol)",DLDDAANYSAREPT-RWZHDOEGSA-N,2022,0.9902166880326198,DLDDAANYSAREPT-RWZHDOEGSA-N_conf2022.npy
126,c42,"4-benzoyl-3-phenyl-3,4-dihydronaphthalen-1(2H)-one (cis-methanol to cis-1ol)",DLDDAANYSAREPT-RWZHDOEGSA-N,1729,0.0074689647438421,DLDDAANYSAREPT-RWZHDOEGSA-N_conf1729.npy
126,c42,"4-benzoyl-3-phenyl-3,4-dihydronaphthalen-1(2H)-one (cis-methanol to cis-1ol)",DLDDAANYSAREPT-RWZHDOEGSA-N,642,0.0023143472235383,DLDDAANYSAREPT-RWZHDOEGSA-N_conf642.npy
127,d1,"5-benzoyloctahydro-7-nitro-3-oxo-4,6-diphenyl-1H-indene-5-carbonitrile (diketone to trans-3ol)",PLSRWRBYAQQGNN-YMICIMMMSA-N,1344,0.9974564137126424,PLSRWRBYAQQGNN-YMICIMMMSA-N_conf1344.npy
127,d1,"5-benzoyloctahydro-7-nitro-3-oxo-4,6-diphenyl-1H-indene-5-carbonitrile (diketone to trans-3ol)",PLSRWRBYAQQGNN-YMICIMMMSA-N,158,0.0025435862873576,PLSRWRBYAQQGNN-YMICIMMMSA-N_conf158.npy
128,d2,"5-benzoyloctahydro-7-nitro-3-oxo-4,6-diphenyl-1H-indene-5-carbonitrile (diketone to cis-3ol)",PLSRWRBYAQQGNN-PGRCEAHZSA-N,30,0.9974564137126424,PLSRWRBYAQQGNN-PGRCEAHZSA-N_conf30.npy
128,d2,"5-benzoyloctahydro-7-nitro-3-oxo-4,6-diphenyl-1H-indene-5-carbonitrile (diketone to cis-3ol)",PLSRWRBYAQQGNN-PGRCEAHZSA-N,2861,0.0025435862873576,PLSRWRBYAQQGNN-PGRCEAHZSA-N_conf2861.npy
129,d3,"5-benzoyloctahydro-7-nitro-3-oxo-4,6-diphenyl-1H-indene-5-carbonitrile (diketone to trans-methanol)",PLSRWRBYAQQGNN-UWMVLEJGSA-N,511,0.9974564137126424,PLSRWRBYAQQGNN-UWMVLEJGSA-N_conf511.npy
129,d3,"5-benzoyloctahydro-7-nitro-3-oxo-4,6-diphenyl-1H-indene-5-carbonitrile (diketone to trans-methanol)",PLSRWRBYAQQGNN-UWMVLEJGSA-N,3221,0.0025435862873576,PLSRWRBYAQQGNN-UWMVLEJGSA-N_conf3221.npy
130,d4,"5-benzoyloctahydro-7-nitro-3-oxo-4,6-diphenyl-1H-indene-5-carbonitrile (diketone to cis-methanol)",PLSRWRBYAQQGNN-DDOBXCKSSA-N,721,0.9974564137126424,PLSRWRBYAQQGNN-DDOBXCKSSA-N_conf721.npy
130,d4,"5-benzoyloctahydro-7-nitro-3-oxo-4,6-diphenyl-1H-indene-5-carbonitrile (diketone to cis-methanol)",PLSRWRBYAQQGNN-DDOBXCKSSA-N,2642,0.0025435862873576,PLSRWRBYAQQGNN-DDOBXCKSSA-N_conf2642.npy
131,d13,"5-benzoyloctahydro-7-nitro-3-oxo-4,6-diphenyl-1H-indene-5-carbonitrile (trans-3ol to trans-methanol)",PVVDMQFIFUBDPK-DBCKSZCESA-N,2818,0.975680403069761,PVVDMQFIFUBDPK-DBCKSZCESA-N_conf2818.npy
131,d13,"5-benzoyloctahydro-7-nitro-3-oxo-4,6-diphenyl-1H-indene-5-carbonitrile (trans-3ol to trans-methanol)",PVVDMQFIFUBDPK-DBCKSZCESA-N,3529,0.0152878251462474,PVVDMQFIFUBDPK-DBCKSZCESA-N_conf3529.npy
131,d13,"5-benzoyloctahydro-7-nitro-3-oxo-4,6-diphenyl-1H-indene-5-carbonitrile (trans-3ol to trans-methanol)",PVVDMQFIFUBDPK-DBCKSZCESA-N,3644,0.0056865392342421,PVVDMQFIFUBDPK-DBCKSZCESA-N_conf3644.npy
131,d13,"5-benzoyloctahydro-7-nitro-3-oxo-4,6-diphenyl-1H-indene-5-carbonitrile (trans-3ol to trans-methanol)",PVVDMQFIFUBDPK-DBCKSZCESA-N,1555,0.0033452325497493,PVVDMQFIFUBDPK-DBCKSZCESA-N_conf1555.npy
132,d14,"5-benzoyloctahydro-7-nitro-3-oxo-4,6-diphenyl-1H-indene-5-carbonitrile (trans-3ol to cis-methanol)",PVVDMQFIFUBDPK-JIFCSIQBSA-N,2929,0.9756921432282892,PVVDMQFIFUBDPK-JIFCSIQBSA-N_conf2929.npy
132,d14,"5-benzoyloctahydro-7-nitro-3-oxo-4,6-diphenyl-1H-indene-5-carbonitrile (trans-3ol to cis-methanol)",PVVDMQFIFUBDPK-JIFCSIQBSA-N,3687,0.0152880091014547,PVVDMQFIFUBDPK-JIFCSIQBSA-N_conf3687.npy
132,d14,"5-benzoyloctahydro-7-nitro-3-oxo-4,6-diphenyl-1H-indene-5-carbonitrile (trans-3ol to cis-methanol)",PVVDMQFIFUBDPK-JIFCSIQBSA-N,2651,0.005674574868022,PVVDMQFIFUBDPK-JIFCSIQBSA-N_conf2651.npy
132,d14,"5-benzoyloctahydro-7-nitro-3-oxo-4,6-diphenyl-1H-indene-5-carbonitrile (trans-3ol to cis-methanol)",PVVDMQFIFUBDPK-JIFCSIQBSA-N,665,0.0033452728022339,PVVDMQFIFUBDPK-JIFCSIQBSA-N_conf665.npy
133,d23,"5-benzoyloctahydro-7-nitro-3-oxo-4,6-diphenyl-1H-indene-5-carbonitrile (cis-3ol to trans-methanol)",PVVDMQFIFUBDPK-NDZOIIPPSA-N,207,1.0,PVVDMQFIFUBDPK-NDZOIIPPSA-N_conf207.npy
134,d24,"5-benzoyloctahydro-7-nitro-3-oxo-4,6-diphenyl-1H-indene-5-carbonitrile (cis-3ol to cis-methanol)",PVVDMQFIFUBDPK-GTENJMHGSA-N,2897,1.0,PVVDMQFIFUBDPK-GTENJMHGSA-N_conf2897.npy
135,d31,"5-benzoyloctahydro-7-nitro-3-oxo-4,6-diphenyl-1H-indene-5-carbonitrile (trans-methanol to trans-3ol)",NRDYHKKVKIBAKC-MNOSHWMVSA-N,962,0.9938641405354578,NRDYHKKVKIBAKC-MNOSHWMVSA-N_conf962.npy
135,d31,"5-benzoyloctahydro-7-nitro-3-oxo-4,6-diphenyl-1H-indene-5-carbonitrile (trans-methanol to trans-3ol)",NRDYHKKVKIBAKC-MNOSHWMVSA-N,807,0.0040910368469031,NRDYHKKVKIBAKC-MNOSHWMVSA-N_conf807.npy
135,d31,"5-benzoyloctahydro-7-nitro-3-oxo-4,6-diphenyl-1H-indene-5-carbonitrile (trans-methanol to trans-3ol)",NRDYHKKVKIBAKC-MNOSHWMVSA-N,618,0.0018663607210913,NRDYHKKVKIBAKC-MNOSHWMVSA-N_conf618.npy
135,d31,"5-benzoyloctahydro-7-nitro-3-oxo-4,6-diphenyl-1H-indene-5-carbonitrile (trans-methanol to trans-3ol)",NRDYHKKVKIBAKC-MNOSHWMVSA-N,1147,0.0001784618965476,NRDYHKKVKIBAKC-MNOSHWMVSA-N_conf1147.npy
136,d32,"5-benzoyloctahydro-7-nitro-3-oxo-4,6-diphenyl-1H-indene-5-carbonitrile (cis-methanol to cis-3ol)",NRDYHKKVKIBAKC-OWQDIHQOSA-N,3505,0.9937050356419808,NRDYHKKVKIBAKC-OWQDIHQOSA-N_conf3505.npy
136,d32,"5-benzoyloctahydro-7-nitro-3-oxo-4,6-diphenyl-1H-indene-5-carbonitrile (cis-methanol to cis-3ol)",NRDYHKKVKIBAKC-OWQDIHQOSA-N,2970,0.0062949643580192,NRDYHKKVKIBAKC-OWQDIHQOSA-N_conf2970.npy
137,d41,"5-benzoyloctahydro-7-nitro-3-oxo-4,6-diphenyl-1H-indene-5-carbonitrile (cis-methanol to trans-3ol)",NRDYHKKVKIBAKC-JOSUAJGWSA-N,1853,0.9937050356419808,NRDYHKKVKIBAKC-JOSUAJGWSA-N_conf1853.npy
137,d41,"5-benzoyloctahydro-7-nitro-3-oxo-4,6-diphenyl-1H-indene-5-carbonitrile (cis-methanol to trans-3ol)",NRDYHKKVKIBAKC-JOSUAJGWSA-N,2745,0.0062949643580192,NRDYHKKVKIBAKC-JOSUAJGWSA-N_conf2745.npy
138,d42,"5-benzoyloctahydro-7-nitro-3-oxo-4,6-diphenyl-1H-indene-5-carbonitrile (trans-methanol to cis-3ol)",NRDYHKKVKIBAKC-YSWLJETKSA-N,1435,0.9938641232288316,NRDYHKKVKIBAKC-YSWLJETKSA-N_conf1435.npy
138,d42,"5-benzoyloctahydro-7-nitro-3-oxo-4,6-diphenyl-1H-indene-5-carbonitrile (trans-methanol to cis-3ol)",NRDYHKKVKIBAKC-YSWLJETKSA-N,181,0.0040910367756639,NRDYHKKVKIBAKC-YSWLJETKSA-N_conf181.npy
138,d42,"5-benzoyloctahydro-7-nitro-3-oxo-4,6-diphenyl-1H-indene-5-carbonitrile (trans-methanol to cis-3ol)",NRDYHKKVKIBAKC-YSWLJETKSA-N,70,0.0018663606885915,NRDYHKKVKIBAKC-YSWLJETKSA-N_conf70.npy
138,d42,"5-benzoyloctahydro-7-nitro-3-oxo-4,6-diphenyl-1H-indene-5-carbonitrile (trans-methanol to cis-3ol)",NRDYHKKVKIBAKC-YSWLJETKSA-N,2760,0.0001784793069128,NRDYHKKVKIBAKC-YSWLJETKSA-N_conf2760.npy
139,e1,"3β,18-Cyclo-ent-trachylobane-14,15-dione (diketone to exo-15ol)",UVBDRYIUPXGITC-LBAGWYSSSA-N,1717,1.0,UVBDRYIUPXGITC-LBAGWYSSSA-N_conf1717.npy
140,e2,"3β,18-Cyclo-ent-trachylobane-14,15-dione (diketone to endo-15ol)",UVBDRYIUPXGITC-CGTNMINPSA-N,1393,1.0,UVBDRYIUPXGITC-CGTNMINPSA-N_conf1393.npy
141,e3,"3β,18-Cyclo-ent-trachylobane-14,15-dione (diketone to exo-14ol)",UVBDRYIUPXGITC-YEOVCMATSA-N,526,1.0,UVBDRYIUPXGITC-YEOVCMATSA-N_conf526.npy
142,e4,"3β,18-Cyclo-ent-trachylobane-14,15-dione (diketone to endo-14ol)",UVBDRYIUPXGITC-DOYIJFFUSA-N,2254,1.0,UVBDRYIUPXGITC-DOYIJFFUSA-N_conf2254.npy
143,e13,"3β,18-Cyclo-ent-trachylobane-14,15-dione (exo-15ol to exo-14ol)",IVOMJTYTUMAEPU-BNYPWJEISA-N,7,1.0,IVOMJTYTUMAEPU-BNYPWJEISA-N_conf7.npy
144,e14,"3β,18-Cyclo-ent-trachylobane-14,15-dione (exo-15ol to endo-14ol)",IVOMJTYTUMAEPU-IFVVCBRGSA-N,1377,1.0,IVOMJTYTUMAEPU-IFVVCBRGSA-N_conf1377.npy
145,e23,"3β,18-Cyclo-ent-trachylobane-14,15-dione (endo-15ol to exo-14ol)",IVOMJTYTUMAEPU-NHUKILISSA-N,798,1.0,IVOMJTYTUMAEPU-NHUKILISSA-N_conf798.npy
146,e24,"3β,18-Cyclo-ent-trachylobane-14,15-dione (endo-15ol to endo-14ol)",IVOMJTYTUMAEPU-NTZOYJIVSA-N,1477,1.0,IVOMJTYTUMAEPU-NTZOYJIVSA-N_conf1477.npy
147,e31,"3β,18-Cyclo-ent-trachylobane-14,15-dione (exo-14ol to exo-15ol)",CIHUIHZNFZBJLT-YMEMZECQSA-N,1997,1.0,CIHUIHZNFZBJLT-YMEMZECQSA-N_conf1997.npy
148,e32,"3β,18-Cyclo-ent-trachylobane-14,15-dione (exo-14ol to endo-15ol)",CIHUIHZNFZBJLT-NIHYJFBUSA-N,2201,1.0,CIHUIHZNFZBJLT-NIHYJFBUSA-N_conf2201.npy
149,e41,"3β,18-Cyclo-ent-trachylobane-14,15-dione (endo-14ol to exo-15ol)",CIHUIHZNFZBJLT-FLCNWGKISA-N,2291,1.0,CIHUIHZNFZBJLT-FLCNWGKISA-N_conf2291.npy
150,e42,"3β,18-Cyclo-ent-trachylobane-14,15-dione (endo-14ol to endo-15ol)",CIHUIHZNFZBJLT-SVCHTCNZSA-N,332,1.0,CIHUIHZNFZBJLT-SVCHTCNZSA-N_conf332.npy
151,f1,"Neopupukean-11(13)-en-4,10-dione (diketone to endo-cyclopentanol)",OLTFXJBPGNUYCS-SXWDLQOWSA-N,1285,0.6213176067363497,OLTFXJBPGNUYCS-SXWDLQOWSA-N_conf1285.npy
151,f1,"Neopupukean-11(13)-en-4,10-dione (diketone to endo-cyclopentanol)",OLTFXJBPGNUYCS-SXWDLQOWSA-N,1160,0.2171856144921949,OLTFXJBPGNUYCS-SXWDLQOWSA-N_conf1160.npy
151,f1,"Neopupukean-11(13)-en-4,10-dione (diketone to endo-cyclopentanol)",OLTFXJBPGNUYCS-SXWDLQOWSA-N,878,0.1614967787714553,OLTFXJBPGNUYCS-SXWDLQOWSA-N_conf878.npy
152,f2,"Neopupukean-11(13)-en-4,10-dione (diketone to exo-cyclopentanol)",OLTFXJBPGNUYCS-HMOKLJILSA-N,565,0.6213176067363497,OLTFXJBPGNUYCS-HMOKLJILSA-N_conf565.npy
152,f2,"Neopupukean-11(13)-en-4,10-dione (diketone to exo-cyclopentanol)",OLTFXJBPGNUYCS-HMOKLJILSA-N,195,0.2171856144921949,OLTFXJBPGNUYCS-HMOKLJILSA-N_conf195.npy
152,f2,"Neopupukean-11(13)-en-4,10-dione (diketone to exo-cyclopentanol)",OLTFXJBPGNUYCS-HMOKLJILSA-N,9,0.1614967787714553,OLTFXJBPGNUYCS-HMOKLJILSA-N_conf9.npy
