feature_index,feature,block,kind,x_grid,y_grid,z_grid,x_angstrom,y_angstrom,z_angstrom,radius_angstrom,fulltrain_coefficient,fulltrain_nonzero,outer_selection_frequency,outer_coefficient_mean,outer_coefficient_median_all,outer_coefficient_p16,outer_coefficient_p84,outer_coefficient_median_when_selected,outer_sign_consistency_when_selected,outer_dominant_sign,training_centered_effect_rms_kcal_mol,training_centered_effect_mean_abs_kcal_mol,training_centered_effect_max_abs_kcal_mol,stability_weighted_abs_coefficient
278,"orbital:grid:(-1, 2, 2)",orbital,grid,-1.0,2.0,2.0,-1.058354421806,2.116708843612,2.116708843612,3.1750632654179998,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
279,"orbital:grid:(-1, 2, 3)",orbital,grid,-1.0,2.0,3.0,-1.058354421806,2.116708843612,3.1750632654179998,3.9599996401752833,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
280,"orbital:grid:(-1, 3, -2)",orbital,grid,-1.0,3.0,-2.0,-1.058354421806,3.1750632654179998,-2.116708843612,3.9599996401752833,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
281,"orbital:grid:(-1, 3, -1)",orbital,grid,-1.0,3.0,-1.0,-1.058354421806,3.1750632654179998,-1.058354421806,3.510164512344035,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
282,"orbital:grid:(-1, 3, 1)",orbital,grid,-1.0,3.0,1.0,-1.058354421806,3.1750632654179998,1.058354421806,3.510164512344035,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
283,"orbital:grid:(-1, 3, 2)",orbital,grid,-1.0,3.0,2.0,-1.058354421806,3.1750632654179998,2.116708843612,3.9599996401752833,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
284,"orbital:grid:(-1, 3, 3)",orbital,grid,-1.0,3.0,3.0,-1.058354421806,3.1750632654179998,3.1750632654179998,4.613259971101774,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
285,"orbital:grid:(1, 1, -2)",orbital,grid,1.0,1.0,-2.0,1.058354421806,1.058354421806,-2.116708843612,2.5924283004430175,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
286,"orbital:grid:(1, 1, -1)",orbital,grid,1.0,1.0,-1.0,1.058354421806,1.058354421806,-1.058354421806,1.8331236309831742,0.035956371005125144,True,0.8072289156626506,0.03103642772942684,0.0313498430163764,0.0,0.05429465713514631,0.03812626055135295,1.0,positive,0.05503427273059954,0.04176333280022293,0.11873346892044577,0.029025022377631143
287,"orbital:grid:(1, 1, 1)",orbital,grid,1.0,1.0,1.0,1.058354421806,1.058354421806,1.058354421806,1.8331236309831742,0.010161453114219999,True,0.6385542168674698,0.017028193215051328,0.011109561528956194,0.0,0.03684531210776193,0.024084666526393985,1.0,positive,0.015050909480028895,0.011667125193909816,0.03461754615494429,0.0064886387355862635
288,"orbital:grid:(1, 1, 2)",orbital,grid,1.0,1.0,2.0,1.058354421806,1.058354421806,2.116708843612,2.5924283004430175,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
289,"orbital:grid:(1, 1, 3)",orbital,grid,1.0,1.0,3.0,1.058354421806,1.058354421806,3.1750632654179998,3.510164512344035,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
290,"orbital:grid:(1, 2, -2)",orbital,grid,1.0,2.0,-2.0,1.058354421806,2.116708843612,-2.116708843612,3.1750632654179998,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
291,"orbital:grid:(1, 2, -1)",orbital,grid,1.0,2.0,-1.0,1.058354421806,2.116708843612,-1.058354421806,2.5924283004430175,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
292,"orbital:grid:(1, 2, 1)",orbital,grid,1.0,2.0,1.0,1.058354421806,2.116708843612,1.058354421806,2.5924283004430175,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
293,"orbital:grid:(1, 2, 2)",orbital,grid,1.0,2.0,2.0,1.058354421806,2.116708843612,2.116708843612,3.1750632654179998,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
294,"orbital:grid:(1, 2, 3)",orbital,grid,1.0,2.0,3.0,1.058354421806,2.116708843612,3.1750632654179998,3.9599996401752833,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
295,"orbital:grid:(1, 3, -2)",orbital,grid,1.0,3.0,-2.0,1.058354421806,3.1750632654179998,-2.116708843612,3.9599996401752833,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
296,"orbital:grid:(1, 3, -1)",orbital,grid,1.0,3.0,-1.0,1.058354421806,3.1750632654179998,-1.058354421806,3.510164512344035,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
297,"orbital:grid:(1, 3, 1)",orbital,grid,1.0,3.0,1.0,1.058354421806,3.1750632654179998,1.058354421806,3.510164512344035,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
298,"orbital:grid:(1, 3, 2)",orbital,grid,1.0,3.0,2.0,1.058354421806,3.1750632654179998,2.116708843612,3.9599996401752833,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
299,"orbital:grid:(1, 3, 3)",orbital,grid,1.0,3.0,3.0,1.058354421806,3.1750632654179998,3.1750632654179998,4.613259971101774,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
300,"orbital:grid:(2, 1, -2)",orbital,grid,2.0,1.0,-2.0,2.116708843612,1.058354421806,-2.116708843612,3.1750632654179998,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
301,"orbital:grid:(2, 1, -1)",orbital,grid,2.0,1.0,-1.0,2.116708843612,1.058354421806,-1.058354421806,2.5924283004430175,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
302,"orbital:grid:(2, 1, 1)",orbital,grid,2.0,1.0,1.0,2.116708843612,1.058354421806,1.058354421806,2.5924283004430175,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
303,"orbital:grid:(2, 1, 2)",orbital,grid,2.0,1.0,2.0,2.116708843612,1.058354421806,2.116708843612,3.1750632654179998,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
304,"orbital:grid:(2, 1, 3)",orbital,grid,2.0,1.0,3.0,2.116708843612,1.058354421806,3.1750632654179998,3.9599996401752833,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
305,"orbital:grid:(2, 2, -2)",orbital,grid,2.0,2.0,-2.0,2.116708843612,2.116708843612,-2.116708843612,3.6662472619663484,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
306,"orbital:grid:(2, 2, -1)",orbital,grid,2.0,2.0,-1.0,2.116708843612,2.116708843612,-1.058354421806,3.1750632654179998,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
307,"orbital:grid:(2, 2, 1)",orbital,grid,2.0,2.0,1.0,2.116708843612,2.116708843612,1.058354421806,3.1750632654179998,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
308,"orbital:grid:(2, 2, 2)",orbital,grid,2.0,2.0,2.0,2.116708843612,2.116708843612,2.116708843612,3.6662472619663484,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
309,"orbital:grid:(2, 2, 3)",orbital,grid,2.0,2.0,3.0,2.116708843612,2.116708843612,3.1750632654179998,4.363707070445645,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
310,"orbital:grid:(2, 3, -2)",orbital,grid,2.0,3.0,-2.0,2.116708843612,3.1750632654179998,-2.116708843612,4.363707070445645,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
311,"orbital:grid:(2, 3, -1)",orbital,grid,2.0,3.0,-1.0,2.116708843612,3.1750632654179998,-1.058354421806,3.9599996401752833,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
312,"orbital:grid:(2, 3, 1)",orbital,grid,2.0,3.0,1.0,2.116708843612,3.1750632654179998,1.058354421806,3.9599996401752833,-0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
313,"orbital:grid:(2, 3, 2)",orbital,grid,2.0,3.0,2.0,2.116708843612,3.1750632654179998,2.116708843612,4.363707070445645,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
314,"orbital:grid:(2, 3, 3)",orbital,grid,2.0,3.0,3.0,2.116708843612,3.1750632654179998,3.1750632654179998,4.9641222595176755,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
315,electronic:summary:max,electronic,summary_max,,,,,,,,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
316,electronic:summary:min,electronic,summary_min,,,,,,,,0.0724713635156503,True,0.9879518072289156,0.0745957905648996,0.07332106605718558,0.0663160030696241,0.08415307164271008,0.07350978524437539,1.0,positive,0.07247136351565031,0.022720606779084253,0.5163065908792696,0.07159821455763041
317,electrostatic:summary:max,electrostatic,summary_max,,,,,,,,-0.0,False,0.10843373493975904,-0.001380465287208534,0.0,0.0,-0.0,-0.014769847097598132,1.0,negative,0.0,0.0,0.0,0.0
318,electrostatic:summary:min,electrostatic,summary_min,,,,,,,,-0.29503964653772535,True,1.0,-0.2971595899418662,-0.296749084964161,-0.312070992435017,-0.28644630219752615,-0.296749084964161,1.0,negative,0.2950396465377254,0.2165986953686914,1.0202626604238452,0.29503964653772535
319,orbital:summary:max,orbital,summary_max,,,,,,,,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
320,orbital:summary:min,orbital,summary_min,,,,,,,,-0.0,False,0.060240963855421686,-0.0006888700476520576,0.0,0.0,-0.0,-0.007771585189680415,1.0,negative,0.0,0.0,0.0,0.0
